AS Number,Community Value Type,Community Value Numeric,Community Value Pattern,Semantic Type,Semantic Sub Type,Semantic Text,Conforming
42673,explicit,1030,,sel_ann,no-export,3356,True
42673,explicit,1050,,sel_ann,no-export,3257,True
42673,explicit,1060,,sel_ann,no-export,1299,True
42673,explicit,2000,,sel_ann,no-export,peer,True
42673,explicit,2010,,sel_ann,no-export,IX-PLIX,True
42673,explicit,2030,,sel_ann,no-export,IX-THINX,True
42673,explicit,2040,,sel_ann,no-export,IX-CIX,True
42673,explicit,2060,,sel_ann,no-export,IX-WRIX,True
42673,explicit,2070,,sel_ann,no-export,IX-POZIX,True
42673,explicit,2080,,sel_ann,no-export,IX-TPIX,True
42673,regular,,^100[1-3]$,sel_ann,export,provider,True
42673,regular,,^101[1-3]$,sel_ann,export,50606,True
42673,regular,,^103[1-3]$,sel_ann,export,3356,True
42673,regular,,^105[1-3]$,sel_ann,export,3257,True
42673,regular,,^106[1-3]$,sel_ann,export,1299,True
42673,regular,,^200[1-3]$,sel_ann,export,peer,True
42673,regular,,^201[1-3]$,sel_ann,export,IX-PLIX,True
42673,regular,,^203[1-3]$,sel_ann,export,IX-THINX,True
42673,regular,,^204[1-3]$,sel_ann,export,IX-CIX,True
42673,regular,,^206[1-3]$,sel_ann,export,IX-WRIX,True
42673,regular,,^207[1-3]$,sel_ann,export,IX-POZIX,True
42673,regular,,^208[1-3]$,sel_ann,export,IX-TPIX,True
42673,regular,,^[1-2]0[0-9]1$,prepend,,1,True
42673,regular,,^[1-2]0[0-9]2$,prepend,,2,True
42673,regular,,^[1-2]0[0-9]3$,prepend,,3,True
42673,explicit,997,,blackhole,,,True
42705,explicit,1109,,sel_ann,no-export,provider,True
42705,explicit,1119,,sel_ann,no-export,27822,True
42705,explicit,1129,,sel_ann,no-export,3491,True
42705,explicit,1139,,sel_ann,no-export,3209,True
42705,explicit,1149,,sel_ann,no-export,27822,True
42705,explicit,1909,,sel_ann,no-export,peer,True
42705,regular,,^110[1-6]$,sel_ann,export,provider,True
42705,regular,,^111[1-6]$,sel_ann,export,27822,True
42705,regular,,^112[1-6]$,sel_ann,export,3491,True
42705,regular,,^113[1-6]$,sel_ann,export,3209,True
42705,regular,,^114[1-6]$,sel_ann,export,27822,True
42705,regular,,^190[1-6]$,sel_ann,export,peer,True
42705,regular,,^1[19][0-9]1$,prepend,,1,True
42705,regular,,^1[19][0-9]2$,prepend,,2,True
42705,regular,,^1[19][0-9]3$,prepend,,3,True
42705,regular,,^1[19][0-9]4$,prepend,,4,True
42705,regular,,^1[19][0-9]6$,prepend,,6,True
42705,explicit,2101,,pref,,100,True
42705,explicit,2102,,pref,,700,True
42708,explicit,200,,tag,rel,provider,True
42708,explicit,300,,tag,rel,peer,True
42708,explicit,400,,tag,rel,customer,True
42708,explicit,350,,tag,rel,customer,True
42708,explicit,50,,pref,,50,True
42708,explicit,150,,pref,,150,True
42708,explicit,250,,pref,,250,True
42708,explicit,666,,blackhole,,,True
42708,explicit,30019,,sel_ann,no-export,IX-AMS-IX Amsterdam,True
42708,explicit,30029,,sel_ann,no-export,IX-DE-CIX Frankfurt,True
42708,explicit,30039,,sel_ann,no-export,IX-Equinix Frankfurt,True
42708,explicit,30049,,sel_ann,no-export,IX-Equinix London,True
42708,explicit,30059,,sel_ann,no-export,IX-Equinix Stockholm,True
42708,explicit,30069,,sel_ann,no-export,IX-FIXO,True
42708,explicit,30079,,sel_ann,no-export,IX-LINX LON1,True
42708,explicit,30089,,sel_ann,no-export,IX-NIX1,True
42708,explicit,30099,,sel_ann,no-export,IX-Netnod Copenhagen,True
42708,explicit,30109,,sel_ann,no-export,IX-Netnod Stockholm,True
42708,explicit,30159,,sel_ann,no-export,IX-STHIX Copenhagen,True
42708,explicit,30169,,sel_ann,no-export,IX-STHIX Gothenburg,True
42708,explicit,30179,,sel_ann,no-export,IX-STHIX Stockholm,True
42708,explicit,30189,,sel_ann,no-export,IX-FICIX2 Helsinki,True
42708,explicit,30199,,sel_ann,no-export,IX-FICIX3 Oulu,True
42708,explicit,40019,,sel_ann,no-export,provider,True
42708,explicit,40029,,sel_ann,no-export,peer,True
42708,explicit,40039,,sel_ann,no-export,customer,True
42708,explicit,40119,,sel_ann,no-export,"provider,2-SE",True
42708,explicit,40219,,sel_ann,no-export,"provider,2-NO",True
42708,explicit,40319,,sel_ann,no-export,"provider,2-DK",True
42708,explicit,40419,,sel_ann,no-export,"provider,2-NL",True
42708,explicit,40519,,sel_ann,no-export,"provider,2-DE",True
42708,explicit,40619,,sel_ann,no-export,"provider,2-GB",True
42708,explicit,40719,,sel_ann,no-export,"provider,2-FI",True
42708,regular,,^3001[0-3]$,sel_ann,export,IX-AMS-IX Amsterdam,True
42708,regular,,^3002[0-3]$,sel_ann,export,IX-DE-CIX Frankfurt,True
42708,regular,,^3003[0-3]$,sel_ann,export,IX-Equinix Frankfurt,True
42708,regular,,^3004[0-3]$,sel_ann,export,IX-Equinix London,True
42708,regular,,^3005[0-3]$,sel_ann,export,IX-Equinix Stockholm,True
42708,regular,,^3006[0-3]$,sel_ann,export,IX-FIXO,True
42708,regular,,^3007[0-3]$,sel_ann,export,IX-LINX LON1,True
42708,regular,,^3008[0-3]$,sel_ann,export,IX-NIX1,True
42708,regular,,^3009[0-3]$,sel_ann,export,IX-Netnod Copenhagen,True
42708,regular,,^3010[0-3]$,sel_ann,export,IX-Netnod Stockholm,True
42708,regular,,^3015[0-3]$,sel_ann,export,IX-STHIX Copenhagen,True
42708,regular,,^3016[0-3]$,sel_ann,export,IX-STHIX Gothenburg,True
42708,regular,,^3017[0-3]$,sel_ann,export,IX-STHIX Stockholm,True
42708,regular,,^3018[0-3]$,sel_ann,export,IX-FICIX2 Helsinki,True
42708,regular,,^3019[0-3]$,sel_ann,export,IX-FICIX3 Oulu,True
42708,regular,,^4001[0-3]$,sel_ann,export,provider,True
42708,regular,,^4002[0-3]$,sel_ann,export,peer,True
42708,regular,,^4003[0-3]$,sel_ann,export,customer,True
42708,regular,,^4011[0-3]$,sel_ann,export,"provider,2-SE",True
42708,regular,,^4021[0-3]$,sel_ann,export,"provider,2-NO",True
42708,regular,,^4031[0-3]$,sel_ann,export,"provider,2-DK",True
42708,regular,,^4041[0-3]$,sel_ann,export,"provider,2-NL",True
42708,regular,,^4051[0-3]$,sel_ann,export,"provider,2-DE",True
42708,regular,,^4061[0-3]$,sel_ann,export,"provider,2-GB",True
42708,regular,,^4071[0-3]$,sel_ann,export,"provider,2-FI",True
42708,regular,,^[3-4]0[0-9]{2}1$,prepend,,1,True
42708,regular,,^[3-4]0[0-9]{2}2$,prepend,,2,True
42708,regular,,^[3-4]0[0-9]{2}3$,prepend,,3,True
42739,explicit,1001,,tag,loc,"2-PL,3-Poznan",True
42739,explicit,1002,,tag,loc,"2-PL,3-Warszawa",True
42739,explicit,1003,,tag,loc,"2-PL,3-Szczecin",True
42739,explicit,1004,,tag,loc,"2-PL,3-Sochaczew",True
42739,explicit,1005,,tag,loc,"2-PL,3-Konin",True
42739,explicit,1006,,tag,loc,"2-PL,3-Gdansk",True
42739,explicit,1007,,tag,loc,"2-PL,3-Lublin",True
42739,explicit,1008,,tag,loc,"2-PL,3-Zamosc",True
42739,explicit,1009,,tag,loc,"2-PL,3-Rzeszow",True
42739,explicit,1010,,tag,loc,"2-PL,3-Elblag",True
42739,explicit,1011,,tag,loc,"2-PL,3-Olsztyn",True
42739,explicit,1012,,tag,loc,"2-PL,3-Suwalki",True
42739,explicit,1013,,tag,loc,"2-PL,3-Bialystok",True
42739,explicit,1014,,tag,loc,"2-PL,3-Tarnow",True
42739,explicit,1015,,tag,loc,"2-PL,3-Krakow",True
42739,explicit,1016,,tag,loc,"2-PL,3-Gorzow",True
42739,explicit,1017,,tag,loc,"2-PL,3-Biala_Podlaska",True
42739,explicit,1018,,tag,loc,"2-PL,3-Katowice",True
42739,explicit,1019,,tag,loc,"2-PL,3-Wroclaw",True
42739,explicit,1020,,tag,loc,"2-PL,3-Lezajsk",True
42739,explicit,1021,,tag,loc,"2-PL,3-Bilgoraj",True
42739,explicit,1022,,tag,loc,"2-DE,3-Frankfurt",True
42739,explicit,1023,,tag,loc,"2-NL,3-Amsterdam",True
42739,explicit,1024,,tag,loc,"2-PL,3-Krobielewko",True
42739,explicit,1025,,tag,loc,"2-PL,3-Koszalin",True
42739,explicit,1026,,tag,loc,"2-PL,3-Goledzkie",True
42739,explicit,1027,,tag,loc,"2-PL,3-Pyrzyce",True
42739,explicit,1028,,tag,loc,"2-PL,3-Siedlce",True
42739,regular,,^[125]0001$,prepend,,1,True
42739,regular,,^[125]0002$,prepend,,2,True
42739,regular,,^[125]0003$,prepend,,3,True
42739,explicit,668,,blackhole,,,True
42773,explicit,777,,tag,rel,customer,True
42773,explicit,63912,,tag,loc,"2-RU,3-Krasnoyarsk",True
42773,explicit,64667,,tag,loc,2-RU,True
42773,explicit,2050,,sel_ann,no-export,12389,True
42773,regular,,^205[1-6]$,sel_ann,export,12389,True
42773,explicit,2052,,prepend,,2,True
42773,explicit,2054,,prepend,,4,True
42773,explicit,2056,,prepend,,6,True
42773,explicit,69,,blackhole,,,True
42910,explicit,600,,blackhole,,,True
42910,explicit,605,,blackhole,,,True
42910,explicit,666,,blackhole,,,True
42927,explicit,9999,,blackhole,,,True
42927,explicit,2010,,pref,,10,True
42927,explicit,2080,,pref,,80,True
42927,explicit,2090,,pref,,90,True
42927,explicit,2100,,pref,,100,True
42927,explicit,2110,,pref,,110,True
42927,explicit,2120,,pref,,120,True
42979,regular,,^30[1-5]$,sel_ann,export,174,True
42979,regular,,^60[1-5]$,sel_ann,export,9002,True
42979,regular,,^70[1-5]$,sel_ann,export,provider,True
42979,regular,,^81[1-5]$,sel_ann,export,43921,True
42979,regular,,^[3678][01]1$,prepend,,1,True
42979,regular,,^[3678][01]2$,prepend,,2,True
42979,regular,,^[3678][01]3$,prepend,,3,True
42979,regular,,^[3678][01]4$,prepend,,4,True
42979,regular,,^[3678][01]5$,prepend,,5,True
42979,explicit,666,,blackhole,,,True
42979,explicit,700,,tag,rel,customer,True
43022,explicit,19,,sel_ann,no-export,6846,True
43022,explicit,29,,sel_ann,no-export,21011,True
43022,explicit,69,,sel_ann,no-export,15645,True
43022,explicit,79,,sel_ann,no-export,30777,True
43022,explicit,89,,sel_ann,no-export,peer,True
43022,regular,,^1[0-4]$,sel_ann,export,6846,True
43022,regular,,^2[0-4]$,sel_ann,export,21011,True
43022,regular,,^6[0-4]$,sel_ann,export,15645,True
43022,regular,,^7[0-4]$,sel_ann,export,30777,True
43022,regular,,^8[0-4]$,sel_ann,export,peer,True
43022,regular,,^[1-8]1$,prepend,,1,True
43022,regular,,^[1-8]2$,prepend,,2,True
43022,regular,,^[1-8]3$,prepend,,3,True
43022,regular,,^[1-8]4$,prepend,,4,True
43022,explicit,10100,,tag,rel,provider,True
43022,explicit,10200,,tag,rel,peer,True
43022,explicit,10300,,tag,rel,peer,True
43022,explicit,10400,,tag,rel,peer,True
43022,explicit,10500,,tag,rel,customer,True
43022,explicit,10200,,tag,IXP,IX-UA-IX,True
43022,explicit,10300,,tag,IXP,IX-ZP-IX,True
43100,explicit,9010,,sel_ann,no-export,IX-LyonIX,True
43100,explicit,9020,,sel_ann,no-export,IX-TopIX,True
43100,explicit,9040,,sel_ann,no-export,IX-CIXP,True
43100,explicit,9070,,sel_ann,no-export,IX-touix,True
43100,explicit,9110,,sel_ann,no-export,IX-France-IX,True
43100,explicit,9130,,sel_ann,no-export,IX-EuroGIX (Strasbourg),True
43100,explicit,9140,,sel_ann,no-export,IX-GrenoblIX,True
43100,explicit,9180,,sel_ann,no-export,IX-AuvernIX,True
43100,explicit,9200,,sel_ann,no-export,IX-lonap,True
43100,explicit,9230,,sel_ann,no-export,IX-swissix,True
43100,explicit,9120,,sel_ann,no-export,IX-LyonIX,True
43100,explicit,7010,,sel_ann,export,IX-LyonIX,True
43100,explicit,7020,,sel_ann,export,IX-TopIX,True
43100,explicit,7040,,sel_ann,export,IX-CIXP,True
43100,explicit,7070,,sel_ann,export,IX-touix,True
43100,explicit,7110,,sel_ann,export,IX-France-IX,True
43100,explicit,7130,,sel_ann,export,IX-EuroGIX (Strasbourg),True
43100,explicit,7140,,sel_ann,export,IX-GrenoblIX,True
43100,explicit,7180,,sel_ann,export,IX-AuvernIX,True
43100,explicit,7200,,sel_ann,export,IX-lonap,True
43100,explicit,7230,,sel_ann,export,IX-swissix,True
43100,explicit,7120,,sel_ann,export,IX-LyonIX,True
43100,regular,,^7[0-2][0-9]0$,prepend,,2,True
43100,explicit,1010,,tag,IXP,IX-LyonIX,True
43100,explicit,1020,,tag,IXP,IX-TopIX,True
43100,explicit,1040,,tag,IXP,IX-CIXP,True
43100,explicit,1070,,tag,IXP,IX-touix,True
43100,explicit,1110,,tag,IXP,IX-France-IX,True
43100,explicit,1130,,tag,IXP,IX-EuroGIX (Strasbourg),True
43100,explicit,1140,,tag,IXP,IX-GrenoblIX,True
43100,explicit,1180,,tag,IXP,IX-AuvernIX,True
43100,explicit,1200,,tag,IXP,IX-lonap,True
43100,explicit,1230,,tag,IXP,IX-swissix,True
43100,explicit,1120,,tag,IXP,IX-LyonIX,True
43100,explicit,1010,,tag,rel,peer,True
43100,explicit,1080,,tag,rel,peer,True
43100,explicit,1090,,tag,rel,peer,True
43142,regular,,^61[0-9]{2}$,tag,rel,provider,True
43142,regular,,^62[0-9]{2}$,tag,rel,peer,True
43142,regular,,^63[0-9]{2}$,tag,rel,peer,True
43142,regular,,^64[0-9]{2}$,tag,rel,customer,True
43142,explicit,8101,,sel_ann,no-export,29075,True
43142,explicit,8102,,sel_ann,no-export,174,True
43142,explicit,8103,,sel_ann,no-export,3356,True
43142,explicit,8104,,sel_ann,no-export,3257,True
43142,explicit,8201,,sel_ann,no-export,IX-LyonIX,True
43142,explicit,8202,,sel_ann,no-export,IX-TopIX,True
43142,explicit,8203,,sel_ann,no-export,IX-FranceIX,True
43142,explicit,8204,,sel_ann,no-export,IX-Equinix,True
43142,explicit,8205,,sel_ann,no-export,IX-CIXP,True
43142,explicit,8206,,sel_ann,no-export,IX-AmsiX,True
43142,explicit,7101,,sel_ann,export,29075,True
43142,explicit,7102,,sel_ann,export,174,True
43142,explicit,7103,,sel_ann,export,3356,True
43142,explicit,7104,,sel_ann,export,3257,True
43142,explicit,7201,,sel_ann,export,IX-LyonIX,True
43142,explicit,7202,,sel_ann,export,IX-TopIX,True
43142,explicit,7203,,sel_ann,export,IX-FranceIX,True
43142,explicit,7204,,sel_ann,export,IX-Equinix,True
43142,explicit,7205,,sel_ann,export,IX-CIXP,True
43142,explicit,7206,,sel_ann,export,IX-AmsiX,True
43142,regular,,^7[1-2]0[1-6]$,prepend,,2,True
43267,explicit,2001,,tag,loc,"2-RU,3-Saint-Petersburg",True
43267,explicit,2002,,tag,loc,"2-RU,3-Moscow",True
43267,explicit,3001,,tag,loc,"2-RU,3-Saint-Petersburg",True
43267,explicit,3002,,tag,loc,"2-RU,3-Moscow",True
43267,regular,,^300[0-2]$,tag,rel,customer,True
43267,explicit,666,,blackhole,,,True
43376,regular,,^5[0-9]{3}1$,prepend,,1,True
43376,regular,,^5[0-9]{3}2$,prepend,,2,True
43376,regular,,^5[0-9]{3}3$,prepend,,3,True
43376,regular,,^5[0-9]{3}4$,prepend,,4,True
43404,regular,,^1[0-9]{2}00$,tag,rel,customer,True
43404,regular,,^2[0-9]{2}00$,tag,rel,provider,True
43404,regular,,^3[0-9]{2}00$,tag,rel,peer,True
43404,regular,,^4[0-9]{2}00$,tag,rel,peer,True
43404,explicit,10400,,tag,asn,51410,True
43404,explicit,10800,,tag,asn,50265,True
43404,explicit,10900,,tag,asn,201588,True
43404,explicit,20200,,tag,asn,9002,True
43404,explicit,20400,,tag,asn,20485,True
43404,explicit,20500,,tag,asn,12389,True
43404,explicit,20700,,tag,asn,29076,True
43404,explicit,20900,,tag,asn,8732,True
43404,explicit,30000,,tag,asn,8631,True
43404,explicit,30600,,tag,asn,35598,True
43404,explicit,31100,,tag,asn,35297,True
43404,explicit,31200,,tag,asn,50952,True
43404,explicit,31300,,tag,asn,59613,True
43404,explicit,31400,,tag,asn,31500,True
43404,explicit,31500,,tag,asn,15169,True
43404,explicit,31600,,tag,asn,47764,True
43404,explicit,31700,,tag,asn,8470,True
43404,explicit,31800,,tag,asn,49869,True
43404,explicit,31900,,tag,asn,46489,True
43404,explicit,32000,,tag,asn,29319,True
43404,explicit,41000,,tag,asn,6777,True
43404,explicit,41100,,tag,asn,8714,True
43404,explicit,30000,,tag,IXP,IX-MSK-IX,True
43404,explicit,31200,,tag,IXP,IX-Data-IX,True
43404,explicit,31300,,tag,IXP,IX-Giganet-IX,True
43404,explicit,31400,,tag,IXP,IX-Global-IX,True
43404,explicit,31800,,tag,IXP,IX-Piter-IX,True
43404,explicit,41000,,tag,IXP,IX-AMS-IX,True
43404,explicit,41100,,tag,IXP,IX-LINX,True
43404,explicit,30000,,tag,loc,"2-RU,3-moscow",True
43404,explicit,31200,,tag,loc,"2-RU,3-moscow",True
43404,explicit,31300,,tag,loc,"2-RU,3-moscow",True
43404,explicit,41000,,tag,loc,"2-NL,3-amsterdam",True
43404,explicit,41100,,tag,loc,"2-GB,3-London",True
43404,explicit,51040,,sel_ann,no-export,51410,True
43404,explicit,51080,,sel_ann,no-export,50265,True
43404,explicit,51090,,sel_ann,no-export,201588,True
43404,explicit,51990,,sel_ann,no-export,customer,True
43404,explicit,52020,,sel_ann,no-export,9002,True
43404,explicit,52040,,sel_ann,no-export,20485,True
43404,explicit,52050,,sel_ann,no-export,12389,True
43404,explicit,52070,,sel_ann,no-export,29076,True
43404,explicit,52090,,sel_ann,no-export,8732,True
43404,explicit,52990,,sel_ann,no-export,provider,True
43404,explicit,53000,,sel_ann,no-export,8631,True
43404,explicit,53060,,sel_ann,no-export,35598,True
43404,explicit,53110,,sel_ann,no-export,35297,True
43404,explicit,53120,,sel_ann,no-export,50952,True
43404,explicit,53130,,sel_ann,no-export,59613,True
43404,explicit,53140,,sel_ann,no-export,31500,True
43404,explicit,53150,,sel_ann,no-export,15169,True
43404,explicit,53160,,sel_ann,no-export,47764,True
43404,explicit,53170,,sel_ann,no-export,8470,True
43404,explicit,53180,,sel_ann,no-export,49869,True
43404,explicit,53190,,sel_ann,no-export,46489,True
43404,explicit,53200,,sel_ann,no-export,29319,True
43404,explicit,54100,,sel_ann,no-export,6777,True
43404,explicit,54110,,sel_ann,no-export,8714,True
43404,regular,,^5104[1-3]$,sel_ann,export,51410,True
43404,regular,,^5108[1-3]$,sel_ann,export,50265,True
43404,regular,,^5109[1-3]$,sel_ann,export,201588,True
43404,regular,,^5199[1-3]$,sel_ann,export,customer,True
43404,regular,,^5202[1-3]$,sel_ann,export,9002,True
43404,regular,,^5204[1-3]$,sel_ann,export,20485,True
43404,regular,,^5205[1-3]$,sel_ann,export,12389,True
43404,regular,,^5207[1-3]$,sel_ann,export,29076,True
43404,regular,,^5209[1-3]$,sel_ann,export,8732,True
43404,regular,,^5299[1-3]$,sel_ann,export,provider,True
43404,regular,,^5300[1-3]$,sel_ann,export,8631,True
43404,regular,,^5306[1-3]$,sel_ann,export,35598,True
43404,regular,,^5311[1-3]$,sel_ann,export,35297,True
43404,regular,,^5312[1-3]$,sel_ann,export,50952,True
43404,regular,,^5313[1-3]$,sel_ann,export,59613,True
43404,regular,,^5314[1-3]$,sel_ann,export,31500,True
43404,regular,,^5315[1-3]$,sel_ann,export,15169,True
43404,regular,,^5316[1-3]$,sel_ann,export,47764,True
43404,regular,,^5317[1-3]$,sel_ann,export,8470,True
43404,regular,,^5318[1-3]$,sel_ann,export,49869,True
43404,regular,,^5319[1-3]$,sel_ann,export,46489,True
43404,regular,,^5320[1-3]$,sel_ann,export,29319,True
43404,regular,,^5410[1-3]$,sel_ann,export,6777,True
43404,regular,,^5411[1-3]$,sel_ann,export,8714,True
43404,regular,,^5[1-4][0-9]{2}1$,prepend,,1,True
43404,regular,,^5[1-4][0-9]{2}2$,prepend,,2,True
43404,regular,,^5[1-4][0-9]{2}3$,prepend,,3,True
43727,explicit,7777,,blackhole,,,True
43843,explicit,10001,,tag,rel,customer,True
43843,explicit,20001,,tag,rel,provider,True
43843,explicit,20002,,tag,rel,provider,True
43843,explicit,20003,,tag,rel,provider,True
43843,explicit,20004,,tag,rel,provider,True
43843,explicit,30001,,tag,rel,peer,True
43843,explicit,20900,,tag,rel,provider,True
43843,explicit,30001,,tag,IXP,IX-MINAP,True
43843,explicit,65001,,sel_ann,no-export,IX-MINAP,True
43893,explicit,80,,pref,,80,True
43893,explicit,90,,pref,,90,True
43893,explicit,100,,pref,,100,True
43893,explicit,110,,pref,,110,True
43893,explicit,909,,sel_ann,no-export,customer,True
43893,explicit,1009,,sel_ann,no-export,provider,True
43893,explicit,1019,,sel_ann,no-export,1257,True
43893,explicit,1029,,sel_ann,no-export,1299,True
43893,explicit,1039,,sel_ann,no-export,174,True
43893,explicit,1059,,sel_ann,no-export,42708,True
43893,explicit,2009,,sel_ann,no-export,peer,True
43893,explicit,2019,,sel_ann,no-export,IX-Netnod,True
43893,explicit,2029,,sel_ann,no-export,IX-STHIX,True
